fact,explanation,gen_time
"[2, 3, 11, 0, 30, 2, 0, 0, 2, 0, 30, 0, 0, 0, 0, 0, 30, 1, 1, 0, 2, 4, 30, 2, 0, 0, 2, 0, 30, 0, 1, 0, 1, 1, -3, 0, 1, 339]","[2, 2, 1, 1, 30, 13, 1, 0, 14, 2, 30, 6, 4, 0, 10, 0, 30, 3, 11, 0, 14, 0, 30, 7, 7, 0, 14, 0, 30, 1, 5, 0, 6, -3, 0, 1, 319, 59]",74.38141298294067
"[2, 3, 30, 5, 30, 8, 1, 0, 9, 5, 30, 2, 4, 0, 6, 0, 30, 1, 8, 0, 9, 2, 30, 7, 2, 0, 9, 1, 30, 3, 2, 0, 5, 1, -3, 0, 1, 919]","[2, 2, 1, 1, 30, 15, 2, 0, 17, 2, 30, 2, 2, 0, 4, 0, 30, 6, 11, 0, 17, 1, 30, 10, 7, 0, 17, 0, 30, 2, 3, 0, 5, -3, 0, 1, 899, 59]",74.46271824836731
"[2, 2, 14, 0, 30, 4, 4, 0, 8, 5, 30, 2, 0, 0, 2, 1, 30, 2, 6, 0, 8, 7, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 1, -3, 0, 1, 439]","[2, 2, 1, 1, 30, 11, 8, 0, 19, 4, 30, 4, 0, 0, 4, 0, 30, 1, 18, 0, 19, 1, 30, 11, 8, 0, 19, 0, 30, 3, 4, 0, 7, -3, 0, 1, 419, 59]",79.71704125404358
"[2, 3, 8, 2, 30, 5, 4, 0, 9, 0, 30, 4, 2, 0, 6, 0, 30, 2, 7, 0, 9, 4, 30, 9, 0, 0, 9, 0, 30, 3, 3, 0, 6, 0, 22, 0, 0, 259]","[2, 2, 1, 1, 30, 6, 11, 0, 17, 2, 30, 6, 0, 0, 6, 0, 30, 2, 15, 0, 17, 1, 30, 13, 4, 0, 17, 0, 30, 2, 1, 0, 3, 22, 0, 0, 239, 59]",74.49616408348083
"[2, 1, 5, 9, 30, 9, 0, 0, 9, 2, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 2, 30, 7, 2, 0, 9, 0, 30, 2, 4, 0, 6, 0, 22, 0, 0, 179]","[2, 2, 1, 1, 30, 8, 1, 0, 9, 5, 30, 6, 0, 0, 6, 0, 30, 0, 9, 0, 9, 0, 30, 5, 4, 0, 9, 0, 30, 2, 2, 0, 4, 22, 0, 0, 159, 59]",76.79620957374573
"[2, 2, 15, 5, 30, 8, 0, 0, 8, 2, 30, 2, 0, 0, 2, 0, 30, 3, 5, 0, 8, 6, 30, 8, 0, 0, 8, 1, 30, 2, 2, 0, 4, 1, -3, 0, 1, 479]","[2, 2, 1, 1, 30, 6, 1, 0, 7, 5, 30, 2, 0, 0, 2, 0, 30, 1, 6, 0, 7, 0, 30, 7, 0, 0, 7, 0, 30, 1, 1, 0, 2, -3, 0, 1, 459, 59]",76.00834631919861
"[2, 0, 4, 0, 30, 6, 3, 0, 9, 4, 30, 2, 6, 0, 8, 0, 30, 1, 8, 0, 9, 0, 30, 5, 4, 0, 9, 1, 30, 5, 1, 0, 6, 0, 22, 0, 0, 139]","[2, 2, 1, 1, 30, 14, 6, 0, 20, 0, 30, 11, 1, 0, 12, 0, 30, 2, 18, 0, 20, 1, 30, 15, 5, 0, 20, 0, 30, 2, 8, 0, 10, 22, 0, 0, 119, 59]",75.74034285545349
"[2, 1, 27, 2, 30, 3, 1, 0, 4, 1, 30, 6, 0, 0, 6, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 1, 30, 3, 0, 0, 3, 1, -3, 0, 1, 819]","[2, 2, 1, 3, 30, 16, 0, 0, 16, 5, 30, 6, 0, 0, 6, 0, 30, 2, 14, 0, 16, 3, 30, 12, 4, 0, 16, 0, 30, 3, 3, 0, 6, -3, 0, 1, 779, 59]",77.16387224197388
"[2, 2, 28, 1, 30, 6, 1, 0, 7, 1, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 2, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 8, 9, 0, 17, 2, 30, 15, 1, 0, 16, 0, 30, 2, 15, 0, 17, 0, 30, 12, 5, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",73.49756193161011
"[2, 0, 13, 3, 30, 5, 0, 0, 5, 12, 30, 0, 0, 0, 0, 1, 30, 0, 5, 0, 5, 2, 30, 3, 2, 0, 5, 0, 30, 2, 0, 0, 2, 1, -3, 0, 1, 399]","[2, 2, 1, 1, 30, 10, 4, 0, 14, 0, 30, 5, 1, 0, 6, 0, 30, 2, 12, 0, 14, 0, 30, 9, 5, 0, 14, 0, 30, 3, 1, 0, 4, -3, 0, 1, 379, 59]",77.51860928535461
"[2, 3, 15, 1, 30, 2, 0, 0, 2, 6, 30, 0, 0, 0, 0, 0, 30, 1, 1, 0, 2, 6, 30, 2, 0, 0, 2, 0, 30, 1, 0, 0, 1, 1, -3, 0, 1, 459]","[2, 3, 1, 1, 30, 6, 7, 0, 13, 3, 30, 4, 0, 0, 4, 0, 30, 3, 10, 0, 13, 2, 30, 13, 0, 0, 13, 0, 30, 4, 1, 0, 5, -3, 0, 1, 439, 59]",77.3603003025055
"[2, 2, 18, 3, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 0, 30, 1, 7, 0, 8, 0, 30, 3, 5, 0, 8, 0, 30, 1, 4, 0, 5, 1, -3, 0, 1, 559]","[2, 2, 1, 4, 30, 17, 0, 0, 17, 2, 30, 7, 3, 0, 10, 0, 30, 0, 17, 0, 17, 0, 30, 11, 6, 0, 17, 0, 30, 1, 7, 0, 8, -3, 0, 1, 539, 59]",75.81920886039734
"[2, 3, 22, 0, 30, 2, 5, 0, 7, 0, 30, 2, 2, 0, 4, 0, 30, 3, 4, 0, 7, 5, 30, 7, 0, 0, 7, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 679]","[2, 2, 1, 1, 30, 11, 5, 0, 16, 4, 30, 3, 1, 0, 4, 0, 30, 1, 15, 0, 16, 1, 30, 16, 0, 0, 16, 0, 30, 1, 3, 0, 4, -3, 0, 1, 659, 59]",78.86103630065918
"[2, 1, 21, 3, 30, 2, 2, 0, 4, 0, 30, 1, 1, 0, 2, 0, 30, 0, 4, 0, 4, 7, 30, 4, 0, 0, 4, 1, 30, 0, 2, 0, 2, 1, -3, 0, 1, 639]","[2, 2, 1, 1, 30, 9, 3, 0, 12, 4, 30, 4, 0, 0, 4, 0, 30, 6, 6, 0, 12, 0, 30, 9, 3, 0, 12, 0, 30, 0, 6, 0, 6, -3, 0, 1, 619, 59]",79.1250958442688
"[2, 1, 29, 3, 30, 3, 1, 0, 4, 2, 30, 0, 0, 0, 0, 1, 30, 3, 1, 0, 4, 0, 30, 0, 4, 0, 4, 1, 30, 0, 0, 0, 0, 1, -3, 0, 1, 879]","[2, 2, 1, 1, 30, 7, 5, 0, 12, 4, 30, 2, 0, 0, 2, 0, 30, 0, 12, 0, 12, 0, 30, 7, 5, 0, 12, 0, 30, 0, 7, 0, 7, -3, 0, 1, 859, 59]",76.12143683433533
"[2, 1, 20, 1, 30, 7, 0, 0, 7, 4, 30, 2, 0, 0, 2, 1, 30, 5, 2, 0, 7, 12, 30, 7, 0, 0, 7, 0, 30, 0, 5, 0, 5, 1, -3, 0, 1, 619]","[2, 3, 1, 1, 30, 12, 6, 0, 18, 8, 30, 10, 0, 0, 10, 0, 30, 3, 15, 0, 18, 1, 30, 5, 13, 0, 18, 0, 30, 1, 6, 0, 7, -3, 0, 1, 599, 59]",78.46547412872314
"[2, 0, 26, 0, 30, 6, 2, 0, 8, 12, 30, 0, 0, 0, 0, 0, 30, 3, 5, 0, 8, 4, 30, 8, 0, 0, 8, 0, 30, 1, 0, 0, 1, 1, -3, 0, 1, 799]","[2, 2, 1, 1, 30, 9, 0, 0, 9, 2, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 3, 6, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",76.74018788337708
"[2, 0, 19, 0, 30, 12, 1, 0, 13, 8, 30, 8, 0, 0, 8, 1, 30, 2, 11, 0, 13, 0, 30, 8, 5, 0, 13, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 599]","[2, 2, 1, 2, 30, 13, 0, 0, 13, 2, 30, 6, 0, 0, 6, 0, 30, 1, 12, 0, 13, 0, 30, 3, 10, 0, 13, 0, 30, 1, 5, 0, 6, -3, 0, 1, 559, 59]",74.68564915657043
"[2, 1, 23, 0, 30, 3, 2, 0, 5, 1, 30, 6, 0, 0, 6, 0, 30, 0, 5, 0, 5, 3, 30, 5, 0, 0, 5, 0, 30, 2, 1, 0, 3, 1, -3, 0, 1, 699]","[2, 2, 1, 1, 30, 5, 7, 0, 12, 2, 30, 4, 2, 0, 6, 0, 30, 3, 9, 0, 12, 1, 30, 10, 2, 0, 12, 0, 30, 3, 1, 0, 4, -3, 0, 1, 679, 59]",75.60136795043945
"[2, 4, 7, 2, 30, 1, 2, 0, 3, 1, 30, 0, 0, 0, 0, 0, 30, 0, 3, 0, 3, 3, 30, 2, 1, 0, 3, 2, 30, 0, 0, 0, 0, 0, 22, 0, 0, 219]","[2, 2, 1, 1, 30, 12, 2, 0, 14, 0, 30, 6, 0, 0, 6, 0, 30, 3, 11, 0, 14, 1, 30, 10, 4, 0, 14, 0, 30, 1, 5, 0, 6, 22, 0, 0, 199, 59]",77.46923279762268
"[2, 2, 29, 3, 30, 11, 1, 0, 12, 0, 30, 0, 2, 0, 2, 0, 30, 6, 6, 0, 12, 0, 30, 9, 3, 0, 12, 2, 30, 3, 1, 0, 4, 1, -3, 0, 1, 899]","[2, 2, 1, 1, 30, 7, 2, 0, 9, 2, 30, 2, 0, 0, 2, 0, 30, 4, 5, 0, 9, 0, 30, 5, 4, 0, 9, 0, 30, 0, 1, 0, 1, -3, 0, 1, 879, 59]",74.99093270301819
"[2, 2, 25, 4, 30, 4, 0, 0, 4, 5, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 2, 30, 2, 2, 0, 4, 1, 30, 2, 1, 0, 3, 1, -3, 0, 1, 759]","[2, 2, 1, 2, 30, 11, 3, 0, 14, 2, 30, 4, 0, 0, 4, 0, 30, 1, 13, 0, 14, 1, 30, 4, 10, 0, 14, 0, 30, 2, 4, 0, 6, -3, 0, 1, 739, 59]",76.76973009109497
"[2, 3, 27, 0, 30, 8, 4, 0, 12, 0, 30, 13, 1, 0, 14, 0, 30, 2, 10, 0, 12, 1, 30, 12, 0, 0, 12, 0, 30, 4, 5, 0, 9, 1, -3, 0, 1, 839]","[2, 2, 1, 1, 30, 7, 2, 0, 9, 2, 30, 8, 0, 0, 8, 0, 30, 0, 9, 0, 9, 0, 30, 7, 2, 0, 9, 0, 30, 3, 1, 0, 4, -3, 0, 1, 819, 59]",77.49663066864014
"[2, 4, 12, 1, 30, 9, 0, 0, 9, 0, 30, 2, 2, 0, 4, 0, 30, 2, 7, 0, 9, 1, 30, 5, 4, 0, 9, 1, 30, 3, 0, 0, 3, 1, -3, 0, 1, 379]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 10, 2, 0, 12, 0, 30, 5, 12, 0, 17, 0, 30, 8, 9, 0, 17, 0, 30, 2, 8, 0, 10, -3, 0, 1, 359, 59]",75.25646185874939
"[2, 3, 21, 1, 30, 9, 2, 0, 11, 4, 30, 1, 1, 0, 2, 0, 30, 1, 10, 0, 11, 3, 30, 11, 0, 0, 11, 3, 30, 1, 2, 0, 3, 1, -3, 0, 1, 659]","[2, 2, 1, 1, 30, 6, 3, 0, 9, 2, 30, 3, 1, 0, 4, 0, 30, 0, 9, 0, 9, 3, 30, 9, 0, 0, 9, 0, 30, 0, 3, 0, 3, -3, 0, 1, 639, 59]",76.03238821029663
"[2, 0, 22, 0, 30, 2, 5, 0, 7, 3, 30, 3, 1, 0, 4, 0, 30, 3, 4, 0, 7, 4, 30, 7, 0, 0, 7, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 679]","[2, 2, 1, 1, 30, 6, 3, 0, 9, 2, 30, 3, 1, 0, 4, 0, 30, 0, 9, 0, 9, 0, 30, 7, 2, 0, 9, 0, 30, 0, 3, 0, 3, -3, 0, 1, 639, 59]",78.11512017250061
"[2, 1, 28, 1, 30, 6, 1, 0, 7, 3, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 2, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 8, 9, 0, 17, 2, 30, 14, 2, 0, 16, 0, 30, 1, 16, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",75.396315574646
"[2, 2, 17, 4, 30, 4, 0, 0, 4, 0, 30, 2, 2, 0, 4, 0, 30, 0, 4, 0, 4, 4, 30, 4, 0, 0, 4, 0, 30, 1, 2, 0, 3, 1, -3, 0, 1, 519]","[2, 2, 1, 1, 30, 9, 4, 0, 13, 2, 30, 6, 0, 0, 6, 0, 30, 0, 13, 0, 13, 4, 30, 13, 0, 0, 13, 0, 30, 3, 1, 0, 4, -3, 0, 1, 499, 59]",76.88137984275818
"[2, 0, 14, 0, 30, 5, 3, 0, 8, 8, 30, 2, 0, 0, 2, 1, 30, 2, 6, 0, 8, 9, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 1, -3, 0, 1, 439]","[2, 3, 1, 1, 30, 8, 2, 0, 10, 1, 30, 2, 0, 0, 2, 0, 30, 1, 9, 0, 10, 0, 30, 4, 6, 0, 10, 0, 30, 2, 1, 0, 3, -3, 0, 1, 399, 59]",76.97568225860596
"[2, 1, 23, 0, 30, 4, 1, 0, 5, 1, 30, 6, 0, 0, 6, 0, 30, 0, 5, 0, 5, 2, 30, 5, 0, 0, 5, 0, 30, 2, 1, 0, 3, 1, -3, 0, 1, 699]","[2, 2, 1, 1, 30, 2, 10, 0, 12, 2, 30, 5, 1, 0, 6, 0, 30, 3, 9, 0, 12, 0, 30, 9, 3, 0, 12, 0, 30, 3, 1, 0, 4, -3, 0, 1, 679, 59]",76.26965379714966
"[2, 1, 31, 9, 30, 12, 0, 0, 12, 1, 30, 6, 2, 0, 8, 0, 30, 1, 11, 0, 12, 2, 30, 10, 2, 0, 12, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 959]","[2, 2, 1, 1, 30, 13, 1, 0, 14, 4, 30, 4, 4, 0, 8, 0, 30, 1, 13, 0, 14, 0, 30, 8, 6, 0, 14, 0, 30, 3, 3, 0, 6, -3, 0, 1, 919, 59]",78.74832797050476
"[2, 3, 9, 0, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 1, 30, 3, 1, 0, 4, 0, 30, 2, 0, 0, 2, 0, 22, 0, 0, 279]","[2, 2, 1, 1, 30, 7, 7, 0, 14, 2, 30, 6, 2, 0, 8, 0, 30, 2, 12, 0, 14, 0, 30, 12, 2, 0, 14, 0, 30, 3, 4, 0, 7, 22, 0, 0, 259, 59]",76.26682233810425
"[2, 3, 23, 0, 30, 3, 2, 0, 5, 0, 30, 6, 0, 0, 6, 0, 30, 0, 5, 0, 5, 1, 30, 5, 0, 0, 5, 0, 30, 2, 1, 0, 3, 1, -3, 0, 1, 699]","[2, 2, 1, 1, 30, 2, 10, 0, 12, 2, 30, 6, 0, 0, 6, 0, 30, 3, 9, 0, 12, 1, 30, 12, 0, 0, 12, 0, 30, 3, 1, 0, 4, -3, 0, 1, 679, 59]",74.450031042099
"[2, 0, 39, 0, 30, 2, 2, 0, 4, 9, 30, 0, 0, 0, 0, 0, 30, 1, 3, 0, 4, 1, 30, 1, 3, 0, 4, 25, 30, 1, 0, 0, 1, 1, -3, 0, 1, 1179]","[2, 2, 1, 5, 30, 6, 4, 0, 10, 5, 30, 4, 0, 0, 4, 0, 30, 0, 10, 0, 10, 0, 30, 2, 8, 0, 10, 0, 30, 4, 0, 0, 4, -3, 0, 1, 1119, 59]",78.61611104011536
"[2, 2, 40, 0, 30, 2, 7, 0, 9, 8, 30, 0, 0, 0, 0, 0, 30, 2, 7, 0, 9, 0, 30, 2, 7, 0, 9, 28, 30, 4, 0, 0, 4, 1, -3, 0, 1, 1219]","[2, 3, 1, 11, 30, 6, 12, 0, 18, 2, 30, 7, 3, 0, 10, 0, 30, 4, 14, 0, 18, 0, 30, 3, 15, 0, 18, 4, 30, 7, 0, 0, 7, -3, 0, 1, 1199, 59]",79.94287467002869
"[2, 4, 16, 3, 30, 6, 2, 0, 8, 0, 30, 3, 1, 0, 4, 0, 30, 0, 8, 0, 8, 5, 30, 8, 0, 0, 8, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 499]","[2, 2, 1, 1, 30, 13, 0, 0, 13, 2, 30, 4, 0, 0, 4, 0, 30, 3, 10, 0, 13, 6, 30, 13, 0, 0, 13, 0, 30, 2, 3, 0, 5, -3, 0, 1, 479, 59]",75.71536183357239
"[2, 4, 22, 0, 30, 2, 5, 0, 7, 0, 30, 2, 2, 0, 4, 0, 30, 3, 4, 0, 7, 6, 30, 7, 0, 0, 7, 2, 30, 3, 0, 0, 3, 1, -3, 0, 1, 679]","[2, 2, 1, 1, 30, 12, 4, 0, 16, 2, 30, 4, 0, 0, 4, 0, 30, 1, 15, 0, 16, 3, 30, 16, 0, 0, 16, 0, 30, 1, 3, 0, 4, -3, 0, 1, 659, 59]",74.06112599372864
"[2, 2, 7, 0, 30, 5, 7, 0, 12, 0, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 1, 30, 11, 1, 0, 12, 1, 30, 2, 0, 0, 2, 0, 22, 0, 0, 239]","[2, 2, 1, 1, 30, 3, 5, 0, 8, 0, 30, 2, 0, 0, 2, 0, 30, 0, 8, 0, 8, 4, 30, 7, 1, 0, 8, 0, 30, 0, 1, 0, 1, 22, 0, 0, 219, 59]",78.10456228256226
"[2, 4, 12, 0, 30, 9, 0, 0, 9, 0, 30, 3, 1, 0, 4, 0, 30, 2, 7, 0, 9, 1, 30, 5, 4, 0, 9, 1, 30, 3, 0, 0, 3, 1, -3, 0, 1, 379]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 10, 2, 0, 12, 0, 30, 5, 12, 0, 17, 0, 30, 7, 10, 0, 17, 0, 30, 2, 8, 0, 10, -3, 0, 1, 359, 59]",73.62764978408813
"[2, 4, 19, 0, 30, 4, 0, 0, 4, 3, 30, 4, 0, 0, 4, 0, 30, 0, 4, 0, 4, 2, 30, 1, 3, 0, 4, 0, 30, 0, 3, 0, 3, 1, -3, 0, 1, 579]","[2, 2, 1, 1, 30, 13, 0, 0, 13, 2, 30, 6, 0, 0, 6, 0, 30, 1, 12, 0, 13, 0, 30, 4, 9, 0, 13, 0, 30, 1, 5, 0, 6, -3, 0, 1, 559, 59]",74.00246620178223
"[2, 1, 21, 3, 30, 2, 2, 0, 4, 0, 30, 1, 1, 0, 2, 0, 30, 0, 4, 0, 4, 6, 30, 4, 0, 0, 4, 1, 30, 0, 2, 0, 2, 1, -3, 0, 1, 639]","[2, 2, 1, 1, 30, 7, 5, 0, 12, 6, 30, 4, 0, 0, 4, 0, 30, 6, 6, 0, 12, 4, 30, 12, 0, 0, 12, 0, 30, 0, 6, 0, 6, -3, 0, 1, 619, 59]",77.1941339969635
"[2, 0, 25, 3, 30, 11, 0, 0, 11, 11, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 2, 30, 7, 4, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 1, 30, 11, 3, 0, 14, 0, 30, 4, 0, 0, 4, 0, 30, 2, 12, 0, 14, 0, 30, 1, 13, 0, 14, 0, 30, 2, 4, 0, 6, -3, 0, 1, 739, 59]",75.3513457775116
"[2, 3, 17, 3, 30, 4, 0, 0, 4, 0, 30, 2, 2, 0, 4, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 0, 30, 1, 2, 0, 3, 1, -3, 0, 1, 519]","[2, 2, 1, 1, 30, 9, 4, 0, 13, 2, 30, 6, 0, 0, 6, 0, 30, 0, 13, 0, 13, 4, 30, 13, 0, 0, 13, 0, 30, 3, 1, 0, 4, -3, 0, 1, 499, 59]",75.63647508621216
"[2, 4, 11, 0, 30, 9, 3, 0, 12, 0, 30, 8, 2, 0, 10, 0, 30, 5, 7, 0, 12, 0, 30, 9, 3, 0, 12, 1, 30, 2, 7, 0, 9, 1, -3, 0, 1, 359]","[2, 2, 1, 1, 30, 5, 2, 0, 7, 0, 30, 2, 0, 0, 2, 0, 30, 1, 6, 0, 7, 0, 30, 2, 5, 0, 7, 0, 30, 0, 2, 0, 2, -3, 0, 1, 339, 59]",72.93958878517151
"[2, 1, 23, 0, 30, 10, 2, 0, 12, 0, 30, 6, 0, 0, 6, 0, 30, 3, 9, 0, 12, 3, 30, 11, 1, 0, 12, 1, 30, 3, 2, 0, 5, 1, -3, 0, 1, 719]","[2, 2, 1, 1, 30, 5, 5, 0, 10, 2, 30, 8, 0, 0, 8, 0, 30, 0, 10, 0, 10, 0, 30, 6, 4, 0, 10, 0, 30, 2, 2, 0, 4, -3, 0, 1, 699, 59]",72.51850461959839
"[2, 3, 7, 0, 30, 4, 8, 0, 12, 0, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 4, 30, 10, 2, 0, 12, 1, 30, 2, 0, 0, 2, 0, 22, 0, 0, 239]","[2, 2, 1, 1, 30, 2, 6, 0, 8, 0, 30, 2, 0, 0, 2, 0, 30, 0, 8, 0, 8, 1, 30, 4, 4, 0, 8, 0, 30, 0, 1, 0, 1, 22, 0, 0, 219, 59]",76.68052649497986
"[2, 0, 13, 1, 30, 5, 0, 0, 5, 12, 30, 0, 0, 0, 0, 1, 30, 0, 5, 0, 5, 0, 30, 1, 4, 0, 5, 0, 30, 2, 0, 0, 2, 1, -3, 0, 1, 399]","[2, 2, 1, 1, 30, 9, 5, 0, 14, 2, 30, 5, 1, 0, 6, 0, 30, 2, 12, 0, 14, 2, 30, 5, 9, 0, 14, 0, 30, 3, 1, 0, 4, -3, 0, 1, 379, 59]",78.66549181938171
"[2, 1, 3, 0, 30, 4, 1, 0, 5, 4, 30, 2, 0, 0, 2, 0, 30, 1, 4, 0, 5, 11, 30, 5, 0, 0, 5, 0, 30, 1, 2, 0, 3, 0, 22, 0, 0, 99]","[2, 2, 1, 1, 30, 8, 6, 0, 14, 0, 30, 4, 0, 0, 4, 0, 30, 3, 11, 0, 14, 0, 30, 3, 11, 0, 14, 1, 30, 3, 0, 0, 3, 22, 0, 0, 59, 59]",73.79910159111023
"[2, 3, 40, 0, 30, 2, 7, 0, 9, 6, 30, 0, 0, 0, 0, 0, 30, 2, 7, 0, 9, 0, 30, 2, 7, 0, 9, 25, 30, 4, 0, 0, 4, 1, -3, 0, 1, 1219]","[2, 3, 1, 13, 30, 4, 14, 0, 18, 2, 30, 10, 0, 0, 10, 0, 30, 4, 14, 0, 18, 0, 30, 3, 15, 0, 18, 2, 30, 7, 0, 0, 7, -3, 0, 1, 1199, 59]",79.12270259857178
"[2, 0, 3, 0, 30, 4, 1, 0, 5, 6, 30, 2, 0, 0, 2, 0, 30, 1, 4, 0, 5, 8, 30, 5, 0, 0, 5, 0, 30, 1, 2, 0, 3, 0, 22, 0, 0, 99]","[2, 2, 1, 1, 30, 6, 3, 0, 9, 0, 30, 2, 0, 0, 2, 0, 30, 3, 6, 0, 9, 0, 30, 3, 6, 0, 9, 2, 30, 2, 0, 0, 2, 22, 0, 0, 39, 59]",80.85103225708008
"[2, 2, 15, 0, 30, 8, 0, 0, 8, 2, 30, 2, 0, 0, 2, 0, 30, 3, 5, 0, 8, 12, 30, 8, 0, 0, 8, 1, 30, 2, 2, 0, 4, 1, -3, 0, 1, 479]","[2, 2, 1, 1, 30, 4, 3, 0, 7, 0, 30, 2, 0, 0, 2, 0, 30, 1, 6, 0, 7, 3, 30, 7, 0, 0, 7, 0, 30, 1, 1, 0, 2, -3, 0, 1, 459, 59]",75.12544822692871
